id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
20165567,OFERTA PARA GRUPOS (3 PERSONAS O MÁS),2150100,Luis,Fuencarral - El Pardo,Peñagrande,40.4825,-3.72249,Private room,20,5,1,2018-03-31,0.04,2,0
20166483,Piso en Santisima Trinidad (Chamberi),10734785,Sergio,Chamberí,Trafalgar,40.43686,-3.69985,Private room,25,1,0,,,1,0
20167485,Modern and bright property with terrace,9228673,Home At Homes,Salamanca,Fuente del Berro,40.42617,-3.66649,Entire home/apt,190,5,13,2020-03-10,0.46,16,356
20169279,Habitación privada individual en Menéndez Pelayo,89312279,Natalia,Retiro,Pacífico,40.40506,-3.68147,Private room,15,1,5,2017-08-31,0.15,1,0
20169951,Casita Blanca,66212372,Gonzalo,Tetuán,Cuatro Caminos,40.44943,-3.69837,Private room,75,2,25,2020-01-05,0.74,2,365
20172673,"Habitacion privada,espaciosa y confortable.",11050062,Massimo,Latina,Aguilas,40.37517,-3.77071,Private room,18,7,0,,,1,0
20177724,Piso con encanto en pleno Barrio de Salamanca,143643220,Carmen,Salamanca,Castellana,40.43743,-3.6843,Entire home/apt,280,4,1,2019-10-07,0.13,1,177
20178584,Luxury property in the best area with terrace,9228673,Home At Homes,Salamanca,Lista,40.43181,-3.67896,Entire home/apt,310,5,6,2019-10-16,0.26,16,330
20179396,Apartamento cercano a Aeropuerto e IFEMA.Tranquilo,1900722,Nuria,Barajas,Casco Histórico de Barajas,40.46906,-3.58089,Entire home/apt,120,1,47,2020-02-09,1.39,4,250
20179993,Exclusivo lugar en zona de Puerta de Hierro,143664794,Mayka,Fuencarral - El Pardo,Peñagrande,40.47793,-3.73289,Private room,25,2,113,2020-03-14,3.48,1,90
20181508,Summer dream house in Madrid,33615726,Didier,Ciudad Lineal,San Juan Bautista,40.45086,-3.65498,Private room,35,2,1,2017-08-11,0.03,1,0
20181536,Apartamento en barrio  Salamanca,140613374,Tomás,Salamanca,Goya,40.42736,-3.6774,Entire home/apt,51,1,11,2019-09-29,0.34,1,90
20181588,"Habitación privada.Aeropuerto ,IFEMA,WandaMetrop",1900722,Nuria,Barajas,Casco Histórico de Barajas,40.46906,-3.58089,Private room,38,1,25,2020-02-03,0.79,4,345
20184329,El Hogar de Debod,107851515,Samueru,Moncloa - Aravaca,Argüelles,40.42883,-3.71651,Private room,22,2,2,2017-09-30,0.06,2,0
20184721,Apartment in Atocha - Madrid Center,131282302,Manuel,Centro,Embajadores,40.40984,-3.69654,Entire home/apt,48,10,84,2020-02-03,2.50,1,365
20185407,Great double room 10 min from the airport/Ifema 0E,23441165,Andrea,Hortaleza,Piovera,40.45657,-3.65208,Private room,76,1,66,2019-12-24,1.97,30,360
20185526,Great indiv room 10 min from the airport/Ifema 7L,23441165,Andrea,Hortaleza,Piovera,40.45652,-3.65208,Private room,45,1,242,2020-05-08,7.21,30,345
20187901,Lighting room near city center,36300129,Nataliya,Latina,Puerta del Angel,40.41018,-3.73339,Private room,16,4,0,,,1,9
20195535,Piso en Carrera de San Jeronimo,143748236,Diego,Centro,Cortes,40.41672,-3.69843,Entire home/apt,120,2,0,,,1,0
20196760,Ático con piscina,931326,Robert,Chamartín,Nueva España,40.46073,-3.67951,Entire home/apt,40,15,0,,,1,0
20198984,Habitación recién reformada,37648361,Chris,Usera,Moscardó,40.38827,-3.70401,Private room,19,1,61,2020-02-19,1.82,8,365
20199593,"*Studio Centre- Reina Sofia-Atocha-WiFi, A/C*",143860194,Moncho,Centro,Embajadores,40.40761,-3.69458,Entire home/apt,52,1,228,2020-04-23,6.81,7,350
20199981,La habitacion de Debod,107851515,Samueru,Moncloa - Aravaca,Argüelles,40.42688,-3.71824,Private room,29,2,1,2017-08-10,0.03,2,0
20200250,"**Studio Centre- Reina Sofia-Atocha-WiFi, A/C**",143860194,Moncho,Centro,Embajadores,40.40816,-3.69488,Entire home/apt,53,1,242,2020-03-09,7.26,7,365
20200455,"***Loft Centre- Reina Sofia-Atocha-WiFi, A/C***",143860194,Moncho,Centro,Embajadores,40.40749,-3.69561,Entire home/apt,59,1,243,2020-03-15,7.30,7,320
20201013,"****Studio Centre- Reina Sofia-Atocha-WiFi,A/C****",143860194,Moncho,Centro,Embajadores,40.40743,-3.69634,Entire home/apt,51,1,216,2020-05-02,6.57,7,360
20201764,"125 M2 UNIQUE FLAT, NEW & COSY (BARRIO LETRAS)",66595455,Sara,Centro,Cortes,40.41409,-3.69954,Entire home/apt,140,3,156,2020-03-08,4.81,1,214
20202346,Acogedor apartamento en Plaza de España,3945807,Javier,Centro,Universidad,40.4262,-3.7113,Entire home/apt,70,4,36,2020-03-08,1.12,2,271
20203509,Luminous apartment in the Bohemian Lavapiés,8276432,Rutilio Adolfo,Centro,Embajadores,40.40699,-3.7029,Entire home/apt,57,2,126,2020-03-14,3.92,14,90
20203522,Bonito apartamento en pleno centro de Madrid,94373056,Sergio,Centro,Sol,40.4189,-3.70229,Entire home/apt,60,2,70,2020-03-01,2.12,1,0
20203771,Nice Penthouse room in cozy Retiro neighborhood,36533575,Glo,Retiro,Ibiza,40.4209,-3.67444,Private room,60,5,5,2018-04-18,0.15,1,0
20204857,Cozy loft with terrrace close to downtown by bus,143902393,Joyce,Latina,Puerta del Angel,40.4086,-3.73354,Entire home/apt,50,7,60,2020-03-21,1.83,1,15
20204895,Cozy and quiet in the heart of Madrid,9885245,My Mad Madrid,Centro,Universidad,40.4245,-3.70442,Entire home/apt,50,1,134,2020-02-27,3.99,40,110
20205492,Perfecto apartamento en Chamberí,51736845,Daniel,Chamberí,Rios Rosas,40.43845,-3.6948,Entire home/apt,61,4,23,2020-03-10,0.71,4,176
20206643,Bright 2 bedroom apartment in General Zabala,32046323,Juan,Chamartín,Ciudad Jardín,40.44462,-3.67662,Entire home/apt,181,30,0,,,79,264
20210575,Acogedor y confortable piso en Malasaña,36591599,Gabriela,Centro,Universidad,40.42401,-3.70293,Entire home/apt,80,3,71,2020-03-10,2.23,4,355
20210968,Habitación Puerta del Ángel (ideal si buscas piso),25814517,Sofia,Latina,Puerta del Angel,40.40877,-3.73465,Private room,12,1,0,,,1,0
20212612,Estupendo piso  La Latina Centro Madrid,141317027,Gonzalo,Centro,Embajadores,40.41104,-3.70772,Entire home/apt,70,2,3,2019-10-13,0.09,1,0
20216915,Spacious and cozy room in the Center,77219065,Tino Y Patricia,Centro,Embajadores,40.40653,-3.70777,Private room,45,3,0,,,3,0
20220359,Habitacion Luminosa,139794958,Julio,Carabanchel,San Isidro,40.39478,-3.73077,Private room,13,1,0,,,1,0
20221372,Increíble Habitación en el Corazón de Madrid,98683967,Mauricio,Arganzuela,Imperial,40.40561,-3.71308,Private room,30,1,41,2018-12-23,1.23,1,0
20221450,"big master room , metro Lista  &  Núñez Balboa",90186677,Marianna,Salamanca,Lista,40.42954,-3.67932,Private room,30,6,0,,,7,0
20221739,Apartment next to Gran Vía,3406101,Jota,Centro,Universidad,40.42127,-3.70202,Entire home/apt,54,3,59,2019-06-18,1.86,1,0
20228114,cuarto bohemia 1,56805444,Christian,Centro,Embajadores,40.41081,-3.70159,Private room,45,3,0,,,2,365
20228428,precioso piso en Conde de Peñalver,144132150,Home,Salamanca,Goya,40.4283,-3.67439,Entire home/apt,130,5,1,2019-09-11,0.12,3,288
20228517,la bohemia 2,56805444,Christian,Centro,Embajadores,40.40883,-3.70091,Private room,40,5,1,2017-12-11,0.03,2,365
20229860,Dúplez Plaza Santa Ana,4161237,Isabel,Centro,Cortes,40.41416,-3.70101,Entire home/apt,125,3,18,2020-02-27,0.55,5,359
20230819,Jaime studio's house,6288367,Jaime,Centro,Embajadores,40.40751,-3.706,Entire home/apt,65,1,0,,,1,0
20237400,Beautiful apartment in the Parque del Retiro.,96188253,Naara,Retiro,Ibiza,40.41973,-3.67667,Entire home/apt,95,3,7,2018-01-08,0.21,1,0
20238369,A Place Near the Center,144230807,Mariano,Puente de Vallecas,Numancia,40.40162,-3.66697,Entire home/apt,54,2,107,2020-01-19,3.26,2,0
20238397,Chamberí Loft of 50m2,144231457,Maria,Chamberí,Almagro,40.43781,-3.69939,Entire home/apt,50,2,0,,,1,0
20239938,Encantadora  habitación en Atocha / Retiro.,36650482,Carolina,Retiro,Pacífico,40.40608,-3.68221,Private room,25,2,93,2020-04-13,2.75,3,110
20239991,Classical apartment with terrace in the center,9228673,Home At Homes,Centro,Universidad,40.42864,-3.70969,Entire home/apt,180,5,12,2020-01-02,0.38,16,361
20241230,1 room in nice flat,74984183,Sebástian,Chamberí,Gaztambide,40.43231,-3.71254,Private room,32,1,0,,,3,0
20245553,Atico Santiago Bernabeu,52234994,Javier,Tetuán,Cuatro Caminos,40.45303,-3.69439,Entire home/apt,50,3,0,,,2,0
20259825,Elegante y luminoso apartamento milla de oro,15737478,Pepa,Retiro,Ibiza,40.4207,-3.67337,Entire home/apt,89,2,27,2019-11-07,0.83,1,173
20260302,Luminoso piso en Salamanca/Muy céntrico!,5005338,Alfredo,Salamanca,Castellana,40.4374,-3.68917,Entire home/apt,35,10,0,,,1,0
20261721,Amazing design apartment in the heart of La latina,62779009,Rita,Centro,Embajadores,40.41135,-3.70774,Entire home/apt,60,4,33,2020-01-29,0.99,1,109
20262262,Goodvibe home & terrace with bbq,87910953,Meri,Arganzuela,Delicias,40.39556,-3.69297,Private room,20,1,2,2018-08-28,0.09,1,0
20264935,Preciosa Habitación en El Centro Madrid!!,139789014,Mauricio,Centro,Universidad,40.42879,-3.70885,Private room,22,3,33,2019-12-09,0.99,24,364
20265530,"Double room in Madrid,  ideal for business trips.",144459849,Cony,Chamartín,Ciudad Jardín,40.4489,-3.6731,Private room,19,2,21,2020-03-14,0.63,1,0
20273611,Private room in Bernabéu's/AZCA area,48992339,Eduardo,Tetuán,Castillejos,40.45716,-3.69552,Private room,27,5,27,2020-03-18,0.82,3,176
20275663,Tranquilidad y Descanso,131888322,Descanso Y Tranquilidad,Centro,Palacio,40.40906,-3.71199,Private room,26,1,50,2019-10-06,1.53,2,137
20277639,Apartamento reformado con encanto en Centro Madrid,144590767,Mónica,Centro,Embajadores,40.41032,-3.70834,Entire home/apt,55,1,64,2020-01-05,1.96,1,363
20280636,31 Apartament,107463526,Italo,Centro,Universidad,40.42447,-3.7042,Entire home/apt,40,2,21,2018-06-18,0.64,3,223
20281338,Luminosa y cómoda habitación con balcón,36650482,Carolina,Retiro,Pacífico,40.40588,-3.68273,Private room,25,2,134,2020-03-04,4.09,3,54
20284680,New apartment in the best area of Madrid,88936948,Guille,Centro,Sol,40.41898,-3.70753,Entire home/apt,75,6,5,2019-06-05,0.17,4,364
20291283,"***Great Flat in Heart of Madrid, Sol ***",32472542,Parsa,Centro,Cortes,40.41478,-3.70039,Entire home/apt,53,2,47,2019-12-09,1.40,20,88
20291974,Echegaray II,102947901,Claudia,Centro,Cortes,40.41468,-3.69996,Entire home/apt,55,1,2,2019-07-15,0.08,236,217
20291978,Echegaray IV,102947901,Claudia,Centro,Cortes,40.41621,-3.70063,Entire home/apt,90,1,17,2020-03-09,0.52,236,191
20291997,Salamanca Confort XIV,102947901,Claudia,Salamanca,Fuente del Berro,40.42952,-3.66316,Entire home/apt,85,1,17,2019-03-13,0.63,236,218
20291999,Salamanca Confort XV,102947901,Claudia,Salamanca,Fuente del Berro,40.43105,-3.66242,Entire home/apt,85,1,14,2019-08-06,0.43,236,221
20292001,Plaza Mayor Attic,102947901,Claudia,Centro,Embajadores,40.41267,-3.70567,Entire home/apt,90,1,51,2020-03-12,1.57,236,186
20302774,Cosy studio,67365849,Sandra,Fuencarral - El Pardo,Peñagrande,40.48124,-3.71863,Entire home/apt,25,1,0,,,2,0
20302903,NEW FLAT IN PALACIO 4 !!,140876031,Pepa,Centro,Palacio,40.41271,-3.71247,Entire home/apt,59,1,14,2017-10-15,0.42,4,0
20303682,BARRIO DEL PILAR SMART FIT,118075498,Carmen Y Marco,Fuencarral - El Pardo,Pilar,40.47471,-3.71492,Entire home/apt,50,1,63,2020-05-03,1.93,3,362
20304887,"Spacious and Stylish Flat, Close to Retiro Park and Museums",144833580,Miguel,Retiro,Jerónimos,40.40754,-3.68475,Entire home/apt,150,3,118,2020-03-14,4.23,2,89
20304931,Comfortable and Renovated Flat in Madrid Center,144833580,Miguel,Chamberí,Almagro,40.43505,-3.69858,Entire home/apt,70,2,110,2020-03-10,3.34,2,87
20307427,Apartment Conde duque Madrid,88049813,Shaan,Centro,Universidad,40.42646,-3.71227,Entire home/apt,40,1,0,,,1,0
20313041,Great double room 10 min from the airport/Ifema 8L,23441165,Andrea,Hortaleza,Canillas,40.45712,-3.65383,Private room,55,1,232,2020-03-16,6.90,30,365
20314701,Habitación en atico luminoso en Valdebebas,365874,Javier,Barajas,Timón,40.48727,-3.61115,Private room,40,1,16,2020-02-20,0.50,2,134
20314948,Loft en el centro de Madrid,7261469,Jesús,Centro,Embajadores,40.41229,-3.70566,Entire home/apt,100,1,10,2020-03-02,0.31,1,135
20315047,La Casa de la Dehesa de la Villa número 8 6b,23846743,Pilar,Moncloa - Aravaca,Valdezarza,40.46392,-3.71694,Private room,25,2,38,2020-03-05,1.17,1,88
20315436,BEST LOCATION IN MADRID ROYAL PALACE GRAN VIA,14626191,Andrea Y Daniel,Centro,Sol,40.41892,-3.70779,Entire home/apt,60,3,79,2020-02-16,2.41,10,0
20318361,Entire apartment in Goya,31854771,Bernarda,Salamanca,Goya,40.42536,-3.6774,Entire home/apt,70,1,3,2019-01-01,0.09,1,0
20319786,"SERRANO EXCELLENT, by Presidence Rentals",77420214,Presidence Rentals,Salamanca,Castellana,40.43124,-3.68788,Entire home/apt,197,3,51,2020-03-02,1.54,24,202
20322926,Great double room 10 min from the airport/Ifema 8V,23441165,Andrea,Hortaleza,Canillas,40.45794,-3.65185,Hotel room,65,1,114,2020-03-13,3.43,30,360
20324976,Loft Aluche,145003335,Leo,Latina,Cuatro Vientos,40.37025,-3.77034,Entire home/apt,75,4,9,2020-02-01,0.30,1,240
20328145,Habitación doble!! / Double bedroom,119833293,Adriana,Moratalaz,Pavones,40.40048,-3.63413,Private room,24,1,6,2017-09-05,0.18,1,0
20329772,BEAUTIFUL APARTMENT IN SALAMANCA(Madrid),27426508,John Jarol,Salamanca,Guindalera,40.43896,-3.66392,Entire home/apt,40,1,87,2018-10-02,2.60,1,0
20329855,Piso al lado del Metro,41618678,Rocio,Carabanchel,Abrantes,40.38091,-3.72984,Entire home/apt,50,3,36,2020-03-03,1.30,1,210
20336747,Fantastic Room in Serrano- Feel like at Home,145098480,Fiorella,Salamanca,Recoletos,40.42905,-3.68538,Private room,21,5,1,2017-09-30,0.03,1,0
20345305,"Close to Estadio Santiago Bernabéu, Free parking",35186383,Ming,Tetuán,Berruguete,40.45533,-3.70261,Entire home/apt,61,1,174,2020-03-01,6.60,5,88
20346903,"New house near Sol, Atocha, Lavapies",145121682,Ruben,Centro,Embajadores,40.41059,-3.70067,Entire home/apt,60,1,276,2020-03-10,8.43,1,171
20347373,Be a guest in the heart of Madrid.,145123279,Victor,Centro,Palacio,40.414,-3.71928,Entire home/apt,90,2,16,2020-02-27,0.50,5,220
20348152,Alojate en el corazon de Madrid - Jerte,145123279,Victor,Centro,Palacio,40.41179,-3.71625,Entire home/apt,70,2,22,2020-04-17,0.68,5,350
20351536,Laid-back place in the best location,101935713,Hernán,Centro,Palacio,40.40868,-3.71375,Private room,20,1,0,,,1,0
20351826,Malasaña Teatro Barceló City Center,54310958,Be Mate,Centro,Justicia,40.42378,-3.70003,Entire home/apt,116,2,13,2018-11-02,0.40,49,0
20352055,Atocha Emperador Carlos V City Center,54310958,Be Mate,Arganzuela,Palos de Moguer,40.40656,-3.69266,Entire home/apt,148,2,35,2019-12-19,1.05,49,145
20355451,Apartamento en Atocha Renfe,72241267,Marina Y Julio,Arganzuela,Palos de Moguer,40.40564,-3.69372,Entire home/apt,90,3,95,2020-03-02,2.84,1,267
20355689,Comfortable and Central Room-Wifi+Tv+AA,30651455,Cristina,Centro,Universidad,40.42496,-3.70442,Private room,31,1,92,2019-05-04,2.76,1,180
20357669,Cozy 1BD Well located Apt with TERRACE,145205078,Isabel,Chamberí,Trafalgar,40.43508,-3.70339,Entire home/apt,90,2,60,2020-03-08,1.85,1,172
20371975,BOUTIQUE APARTMENT: PUERTA DEL SOL | A/C - WIFI,140215666,Óscar,Centro,Sol,40.41897,-3.70718,Entire home/apt,70,7,178,2020-03-09,5.31,1,336
20376056,"Artistic room for rent in Salamanca, Madrid",143601328,Robin,Salamanca,Lista,40.43717,-3.6779,Private room,30,1,1,2017-08-12,0.03,1,0
20376429,Charming apartment with balcony in Gran Via,6040093,Angel,Centro,Universidad,40.42164,-3.70418,Entire home/apt,49,3,170,2020-03-15,5.26,1,0
20381506,Cozy Apartment in Plaza Mayor,50908516,Daniel,Centro,Sol,40.41651,-3.70726,Entire home/apt,90,1,119,2020-03-11,3.55,2,1
20397692,Habitación Matrimonial,145447488,Marlene,Ciudad Lineal,Quintana,40.43942,-3.64318,Private room,18,3,42,2020-02-23,1.27,2,90
20401510,Puerta del Sol Apartment @ City Downtown,57631899,Astrid,Centro,Sol,40.416,-3.70285,Entire home/apt,70,1,114,2019-12-29,3.40,4,214
20404152,Tirso III,102947901,Claudia,Centro,Embajadores,40.41062,-3.70542,Entire home/apt,85,1,10,2019-11-29,0.30,236,217
20404178,FREE WiFi Studio Centro Madrid Embajadores,27526991,Leticia&Fer,Arganzuela,Acacias,40.40321,-3.70471,Hotel room,71,3,24,2020-01-01,0.75,45,195
20405836,Multipurpose Space Loft Type,145516213,Cabolivo,Chamartín,Prosperidad,40.44372,-3.67038,Entire home/apt,75,2,60,2020-03-01,1.98,1,263
20408381,HABITACION ACOGEDORA Y TRANQUILA,145213051,Eric,Moratalaz,Fontarrón,40.39736,-3.64247,Private room,14,2,40,2020-02-02,1.22,2,166
20414468,Casa Akhesa,145598915,Akhesa,Arganzuela,Acacias,40.40204,-3.7067,Private room,40,2,18,2019-11-04,0.55,1,163
20417324,Acogedor y céntrico NUEVO Madrid Centro,17644541,Angel,Centro,Embajadores,40.41035,-3.69919,Entire home/apt,44,4,64,2020-03-09,1.94,1,0
20420410,Estudio  calle Fuencarral,72047848,Isabel,Centro,Justicia,40.42419,-3.70024,Entire home/apt,75,2,11,2020-03-16,1.40,2,363
20424563,La casita de David,145704629,David,Puente de Vallecas,Entrevías,40.38001,-3.67769,Private room,29,1,37,2020-02-10,1.15,4,275
20434007,"Habitación zona Retiro, junto a la M30",3640786,Gabriela,Retiro,Niño Jesús,40.40824,-3.67119,Private room,15,30,24,2018-02-26,0.72,1,0
20434663,Puerta del Sol Pink Aduana,145813916,Oscar,Centro,Sol,40.41911,-3.70116,Entire home/apt,110,2,30,2019-10-11,0.92,1,0
20436193,Apartamento Santiago Bernabeu IFEMA. Chamartin,137316503,Benito,Chamartín,Hispanoamérica,40.45579,-3.68158,Entire home/apt,69,3,53,2020-03-05,1.63,1,136
20439003,"Habitación acogedora,comoda y con buen trato",34422530,Jose,Retiro,Pacífico,40.40493,-3.67808,Private room,39,30,1,2019-10-31,0.15,1,0
20439452,Cozy single room in 3room-apartment  Madrid Center,71137764,Nina,Ciudad Lineal,Concepción,40.4324,-3.65646,Private room,14,60,14,2019-09-26,0.47,7,323
20446772,"DELUX APARTMENT IN MADRID, CALATRAVA 6",145927008,Nikolana Y Jose,Centro,Palacio,40.40934,-3.71084,Entire home/apt,200,2,143,2020-02-23,4.33,6,2
20450722,luminoso y espacioso,87677104,Sara,Centro,Sol,40.41937,-3.70193,Private room,50,2,0,,,1,0
20452408,Stunning Flat with Private Terrace Right in Downtown&Netflix,14078700,Miguel,Centro,Universidad,40.42552,-3.70543,Entire home/apt,170,3,90,2020-03-11,2.71,2,80
20456319,NEW APT-LOCATION LOCATION LOCATION!(BAR),34217435,Luis,Centro,Justicia,40.41977,-3.69906,Entire home/apt,59,1,33,2020-02-02,1.13,15,180
20465040,Apartamentos  CINCO TORRES CEDROS PLAZA CASTILLA,118075498,Carmen Y Marco,Tetuán,Almenara,40.4697,-3.69141,Entire home/apt,60,1,81,2020-03-18,2.48,3,361
20468641,Habitación Barrio de Salamanca,47836162,Bea,Salamanca,Castellana,40.43103,-3.6813,Private room,29,2,1,2017-09-10,0.03,1,0
20473789,"Espectacular, norte de Madrid Sanchinarro.",146165870,Francisco Manuel,Hortaleza,Valdefuentes,40.49896,-3.65386,Entire home/apt,80,2,138,2020-03-08,4.13,1,169
20484466,APARTAMENTO 2 HABITACIONES INDIVIDUALES,25601630,Nancy,Ciudad Lineal,Pueblo Nuevo,40.42696,-3.63994,Private room,50,30,4,2020-01-31,0.12,4,364
20485247,Design house newly renovated in Retiro,91523667,Violeta,Retiro,Adelfas,40.40243,-3.6684,Entire home/apt,61,1,125,2020-03-15,3.82,1,33
20487100,GENIAL APARTMENT NEW,17515542,Emilio-Abel,Salamanca,Goya,40.42865,-3.67613,Entire home/apt,60,7,10,2020-03-01,0.67,4,363
20491478,Cozy room center of Madrid/Habitación privada,4494827,Armonio,Chamberí,Trafalgar,40.437,-3.6997,Private room,33,2,34,2020-03-03,1.05,1,94
20493096,"Double room in Chueca, with private bathroom F 06",107335103,Daniel,Centro,Universidad,40.42458,-3.70167,Private room,45,1,191,2020-03-15,5.74,53,0
20498161,Lavapiés room en el centro histórico de Madrid,4544482,Laura,Centro,Embajadores,40.41078,-3.698,Private room,45,2,64,2019-08-11,2.57,1,0
20508281,"Caja Mágica a 10 minutos, 3 personas.",44861669,Alicia,Villaverde,Los Rosales,40.35318,-3.69063,Private room,20,1,54,2020-01-27,1.66,11,365
20509156,Cozy room at 15-20 min. from the center (by metro),108518306,Maria,Ciudad Lineal,Pueblo Nuevo,40.43079,-3.64161,Private room,18,1,306,2020-03-10,9.20,1,45
20510685,Habitación individual en barrio Simancas de Madrid,26066432,Blanca,San Blas - Canillejas,Simancas,40.43031,-3.62659,Private room,22,2,2,2017-10-20,0.06,1,0
20513187,"Double room in Chueca, with private bathroom F 04",132022481,Jorge,Centro,Universidad,40.42397,-3.70148,Private room,45,1,211,2020-03-09,6.38,46,181
20516130,LUXURY ROOMS IN THE CENTER OF MADRID,145927008,Nikolana Y Jose,Centro,Palacio,40.40936,-3.71077,Private room,50,1,7,2018-06-02,0.21,6,0
20516221,luz de Madrid,146471967,Ana,Centro,Universidad,40.42483,-3.7048,Entire home/apt,70,2,18,2019-05-26,0.55,1,0
20516489,Habitación luminosa piso nuev/bright room new flat,7858753,Carlos,Tetuán,Bellas Vistas,40.4508,-3.7073,Private room,28,20,2,2018-04-13,0.06,2,0
20516564,"Nice spacious flat,clean with 2bathrooms & balcony",66678110,Imen,Chamberí,Almagro,40.43025,-3.69142,Entire home/apt,50,2,0,,,1,0
